,_links,awayTeamName,date,homeTeamName,matchday,odds,result,status,real_timestamp,weekday,startingHour,goalsAwayTeam,goalsHomeTeam,halfTime,outcome
0,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153596'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/667'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/684'}}",PEC Zwolle,2016-08-05T18:00:00Z,NEC Nijmegen,1,"{'homeWin': 2.15, 'draw': 3.4, 'awayWin': 2.8}","{'goalsHomeTeam': 1, 'goalsAwayTeam': 1, 'halfTime': {'goalsHomeTeam': 0, 'goalsAwayTeam': 1}}",FINISHED,2016-08-05 18:00:00,4,18,1,1,"{'goalsHomeTeam': 0, 'goalsAwayTeam': 1}",3
1,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153595'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/680'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/718'}}",Go Ahead Eagles Deventer,2016-08-06T16:30:00Z,ADO Den Haag,1,"{'homeWin': 1.53, 'draw': 3.75, 'awayWin': 5.0}","{'goalsHomeTeam': 3, 'goalsAwayTeam': 0, 'halfTime': {'goalsHomeTeam': 1, 'goalsAwayTeam': 0}}",FINISHED,2016-08-06 16:30:00,5,16,0,3,"{'goalsHomeTeam': 1, 'goalsAwayTeam': 0}",1
2,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153593'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/666'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/670'}}",Excelsior,2016-08-06T17:45:00Z,FC Twente Enschede,1,"{'homeWin': 1.66, 'draw': 3.6, 'awayWin': 4.2}","{'goalsHomeTeam': 1, 'goalsAwayTeam': 2, 'halfTime': {'goalsHomeTeam': 0, 'goalsAwayTeam': 1}}",FINISHED,2016-08-06 17:45:00,5,17,2,1,"{'goalsHomeTeam': 0, 'goalsAwayTeam': 1}",2
3,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153594'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/676'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/674'}}",PSV Eindhoven,2016-08-06T17:45:00Z,FC Utrecht,1,"{'homeWin': 3.5, 'draw': 3.5, 'awayWin': 1.83}","{'goalsHomeTeam': 1, 'goalsAwayTeam': 2, 'halfTime': {'goalsHomeTeam': 1, 'goalsAwayTeam': 0}}",FINISHED,2016-08-06 17:45:00,5,17,2,1,"{'goalsHomeTeam': 1, 'goalsAwayTeam': 0}",2
4,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153592'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/672'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/679'}}",Vitesse Arnhem,2016-08-06T18:45:00Z,Willem II Tilburg,1,,"{'goalsHomeTeam': 1, 'goalsAwayTeam': 4, 'halfTime': {'goalsHomeTeam': 0, 'goalsAwayTeam': 4}}",FINISHED,2016-08-06 18:45:00,5,18,4,1,"{'goalsHomeTeam': 0, 'goalsAwayTeam': 4}",2
5,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153591'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/677'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/675'}}",Feyenoord Rotterdam,2016-08-07T10:30:00Z,FC Groningen,1,"{'homeWin': 3.1, 'draw': 3.3, 'awayWin': 2.0}","{'goalsHomeTeam': 0, 'goalsAwayTeam': 5, 'halfTime': {'goalsHomeTeam': 0, 'goalsAwayTeam': 3}}",FINISHED,2016-08-07 10:30:00,6,10,5,0,"{'goalsHomeTeam': 0, 'goalsAwayTeam': 3}",2
6,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153590'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/682'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/673'}}",SC Heerenveen,2016-08-07T12:30:00Z,AZ Alkmaar,1,"{'homeWin': 1.57, 'draw': 3.9, 'awayWin': 4.5}","{'goalsHomeTeam': 2, 'goalsAwayTeam': 2, 'halfTime': {'goalsHomeTeam': 1, 'goalsAwayTeam': 1}}",FINISHED,2016-08-07 12:30:00,6,12,2,2,"{'goalsHomeTeam': 1, 'goalsAwayTeam': 1}",3
7,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153630'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/1085'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/678'}}",Ajax Amsterdam,2016-08-07T12:30:00Z,Sparta Rotterdam,1,"{'homeWin': 7.0, 'draw': 4.4, 'awayWin': 1.35}","{'goalsHomeTeam': 1, 'goalsAwayTeam': 3, 'halfTime': {'goalsHomeTeam': 1, 'goalsAwayTeam': 1}}",FINISHED,2016-08-07 12:30:00,6,12,3,1,"{'goalsHomeTeam': 1, 'goalsAwayTeam': 1}",2
8,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153589'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/665'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/671'}}",Heracles Almelo,2016-08-07T14:45:00Z,Roda JC Kerkrade,1,"{'homeWin': 2.3, 'draw': 3.3, 'awayWin': 3.1}","{'goalsHomeTeam': 1, 'goalsAwayTeam': 1, 'halfTime': {'goalsHomeTeam': 0, 'goalsAwayTeam': 1}}",FINISHED,2016-08-07 14:45:00,6,14,1,1,"{'goalsHomeTeam': 0, 'goalsAwayTeam': 1}",3
9,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153588'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/673'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/676'}}",FC Utrecht,2016-08-12T18:00:00Z,SC Heerenveen,2,,"{'goalsHomeTeam': 2, 'goalsAwayTeam': 2, 'halfTime': {'goalsHomeTeam': 1, 'goalsAwayTeam': 2}}",FINISHED,2016-08-12 18:00:00,4,18,2,2,"{'goalsHomeTeam': 1, 'goalsAwayTeam': 2}",3
10,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153587'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/670'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/677'}}",FC Groningen,2016-08-13T16:30:00Z,Excelsior,2,,"{'goalsHomeTeam': 2, 'goalsAwayTeam': 0, 'halfTime': {'goalsHomeTeam': 1, 'goalsAwayTeam': 0}}",FINISHED,2016-08-13 16:30:00,5,16,0,2,"{'goalsHomeTeam': 1, 'goalsAwayTeam': 0}",1
11,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153585'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/678'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/665'}}",Roda JC Kerkrade,2016-08-13T17:45:00Z,Ajax Amsterdam,2,,"{'goalsHomeTeam': 2, 'goalsAwayTeam': 2, 'halfTime': {'goalsHomeTeam': 2, 'goalsAwayTeam': 1}}",FINISHED,2016-08-13 17:45:00,5,17,2,2,"{'goalsHomeTeam': 2, 'goalsAwayTeam': 1}",3
12,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153586'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/679'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/680'}}",ADO Den Haag,2016-08-13T17:45:00Z,Vitesse Arnhem,2,,"{'goalsHomeTeam': 1, 'goalsAwayTeam': 2, 'halfTime': {'goalsHomeTeam': 1, 'goalsAwayTeam': 1}}",FINISHED,2016-08-13 17:45:00,5,17,2,1,"{'goalsHomeTeam': 1, 'goalsAwayTeam': 1}",2
13,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153629'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/684'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/1085'}}",Sparta Rotterdam,2016-08-13T18:45:00Z,PEC Zwolle,2,,"{'goalsHomeTeam': 0, 'goalsAwayTeam': 3, 'halfTime': {'goalsHomeTeam': 0, 'goalsAwayTeam': 1}}",FINISHED,2016-08-13 18:45:00,5,18,3,0,"{'goalsHomeTeam': 0, 'goalsAwayTeam': 1}",2
14,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153584'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/671'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/672'}}",Willem II Tilburg,2016-08-14T10:30:00Z,Heracles Almelo,2,"{'homeWin': 2.05, 'draw': 3.3, 'awayWin': 3.7}","{'goalsHomeTeam': 3, 'goalsAwayTeam': 1, 'halfTime': {'goalsHomeTeam': 1, 'goalsAwayTeam': 0}}",FINISHED,2016-08-14 10:30:00,6,10,1,3,"{'goalsHomeTeam': 1, 'goalsAwayTeam': 0}",1
15,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153583'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/718'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/667'}}",NEC Nijmegen,2016-08-14T12:30:00Z,Go Ahead Eagles Deventer,2,"{'homeWin': 2.4, 'draw': 3.5, 'awayWin': 2.8}","{'goalsHomeTeam': 2, 'goalsAwayTeam': 2}",FINISHED,2016-08-14 12:30:00,6,12,2.0,2.0,,3
16,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153582'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/675'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/666'}}",FC Twente Enschede,2016-08-14T12:30:00Z,Feyenoord Rotterdam,2,"{'homeWin': 1.25, 'draw': 6.5, 'awayWin': 13.0}","{'goalsHomeTeam': 2, 'goalsAwayTeam': 0}",FINISHED,2016-08-14 12:30:00,6,12,0.0,2.0,,1
17,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153581'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/674'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/682'}}",AZ Alkmaar,2016-08-14T14:45:00Z,PSV Eindhoven,2,"{'homeWin': 1.44, 'draw': 5.0, 'awayWin': 7.5}","{'goalsHomeTeam': 1, 'goalsAwayTeam': 0}",FINISHED,2016-08-14 14:45:00,6,14,0.0,1.0,,1
18,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153580'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/670'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/680'}}",ADO Den Haag,2016-08-19T18:00:00Z,Excelsior,3,"{'homeWin': 3.2, 'draw': 3.25, 'awayWin': 2.25}","{'goalsHomeTeam': 1, 'goalsAwayTeam': 2}",FINISHED,2016-08-19 18:00:00,4,18,2.0,1.0,,2
19,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153579'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/665'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/679'}}",Vitesse Arnhem,2016-08-20T16:30:00Z,Roda JC Kerkrade,3,"{'homeWin': 3.2, 'draw': 3.3, 'awayWin': 2.2}","{'goalsHomeTeam': 0, 'goalsAwayTeam': 1}",FINISHED,2016-08-20 16:30:00,5,16,1.0,0.0,,2
20,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153578'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/684'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/674'}}",PSV Eindhoven,2016-08-20T17:45:00Z,PEC Zwolle,3,"{'homeWin': 7.5, 'draw': 4.33, 'awayWin': 1.44}","{'goalsHomeTeam': 0, 'goalsAwayTeam': 4}",FINISHED,2016-08-20 17:45:00,5,17,4.0,0.0,,2
21,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153577'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/678'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/672'}}",Willem II Tilburg,2016-08-20T17:45:00Z,Ajax Amsterdam,3,"{'homeWin': 1.25, 'draw': 5.5, 'awayWin': 13.0}","{'goalsHomeTeam': 1, 'goalsAwayTeam': 2}",FINISHED,2016-08-20 17:45:00,5,17,2.0,1.0,,2
22,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153576'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/667'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/673'}}",SC Heerenveen,2016-08-20T18:45:00Z,NEC Nijmegen,3,"{'homeWin': 2.6, 'draw': 3.3, 'awayWin': 2.62}","{'goalsHomeTeam': 2, 'goalsAwayTeam': 1}",FINISHED,2016-08-20 18:45:00,5,18,1.0,2.0,,1
23,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153575'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/677'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/666'}}",FC Twente Enschede,2016-08-21T10:30:00Z,FC Groningen,3,"{'homeWin': 2.15, 'draw': 3.4, 'awayWin': 3.2}","{'goalsHomeTeam': 3, 'goalsAwayTeam': 4}",FINISHED,2016-08-21 10:30:00,6,10,4.0,3.0,,2
24,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153574'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/676'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/682'}}",AZ Alkmaar,2016-08-21T12:30:00Z,FC Utrecht,3,"{'homeWin': 2.37, 'draw': 3.3, 'awayWin': 2.9}","{'goalsHomeTeam': 1, 'goalsAwayTeam': 2}",FINISHED,2016-08-21 12:30:00,6,12,2.0,1.0,,2
25,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153628'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/1085'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/718'}}",Go Ahead Eagles Deventer,2016-08-21T12:30:00Z,Sparta Rotterdam,3,"{'homeWin': 1.72, 'draw': 3.6, 'awayWin': 4.8}","{'goalsHomeTeam': 1, 'goalsAwayTeam': 0}",FINISHED,2016-08-21 12:30:00,6,12,0.0,1.0,,1
26,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153573'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/671'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/675'}}",Feyenoord Rotterdam,2016-08-21T14:45:00Z,Heracles Almelo,3,"{'homeWin': 5.0, 'draw': 3.7, 'awayWin': 1.66}","{'goalsHomeTeam': 0, 'goalsAwayTeam': 1}",FINISHED,2016-08-21 14:45:00,6,14,1.0,0.0,,2
27,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153572'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/679'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/676'}}",FC Utrecht,2016-08-26T18:00:00Z,Vitesse Arnhem,4,"{'homeWin': 1.9, 'draw': 3.5, 'awayWin': 3.9}","{'goalsHomeTeam': 1, 'goalsAwayTeam': 1}",FINISHED,2016-08-26 18:00:00,4,18,1.0,1.0,,3
28,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153571'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/672'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/665'}}",Roda JC Kerkrade,2016-08-27T16:30:00Z,Willem II Tilburg,4,"{'homeWin': 2.0, 'draw': 3.6, 'awayWin': 3.5}","{'goalsHomeTeam': 0, 'goalsAwayTeam': 0}",FINISHED,2016-08-27 16:30:00,5,16,0.0,0.0,,3
29,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153570'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/673'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/684'}}",PEC Zwolle,2016-08-27T17:45:00Z,SC Heerenveen,4,"{'homeWin': 2.05, 'draw': 3.6, 'awayWin': 3.3}","{'goalsHomeTeam': 1, 'goalsAwayTeam': 0}",FINISHED,2016-08-27 17:45:00,5,17,0.0,1.0,,1
30,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153569'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/675'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/670'}}",Excelsior,2016-08-27T17:45:00Z,Feyenoord Rotterdam,4,"{'homeWin': 1.14, 'draw': 7.5, 'awayWin': 19.0}","{'goalsHomeTeam': 4, 'goalsAwayTeam': 1}",FINISHED,2016-08-27 17:45:00,5,17,1.0,4.0,,1
31,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153627'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/666'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/1085'}}",Sparta Rotterdam,2016-08-27T18:45:00Z,FC Twente Enschede,4,"{'homeWin': 1.85, 'draw': 3.75, 'awayWin': 3.8}","{'goalsHomeTeam': 3, 'goalsAwayTeam': 1}",FINISHED,2016-08-27 18:45:00,5,18,1.0,3.0,,1
32,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153568'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/674'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/677'}}",FC Groningen,2016-08-28T10:30:00Z,PSV Eindhoven,4,"{'homeWin': 1.15, 'draw': 7.0, 'awayWin': 17.0}","{'goalsHomeTeam': 0, 'goalsAwayTeam': 0}",FINISHED,2016-08-28 10:30:00,6,10,0.0,0.0,,3
33,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153567'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/718'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/678'}}",Ajax Amsterdam,2016-08-28T12:30:00Z,Go Ahead Eagles Deventer,4,"{'homeWin': 8.0, 'draw': 4.75, 'awayWin': 1.36}","{'goalsHomeTeam': 0, 'goalsAwayTeam': 3}",FINISHED,2016-08-28 12:30:00,6,12,3.0,0.0,,2
34,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153566'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/680'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/671'}}",Heracles Almelo,2016-08-28T12:30:00Z,ADO Den Haag,4,"{'homeWin': 1.85, 'draw': 3.8, 'awayWin': 3.6}","{'goalsHomeTeam': 1, 'goalsAwayTeam': 1}",FINISHED,2016-08-28 12:30:00,6,12,1.0,1.0,,3
35,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153565'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/682'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/667'}}",NEC Nijmegen,2016-08-28T14:45:00Z,AZ Alkmaar,4,"{'homeWin': 1.3, 'draw': 5.0, 'awayWin': 9.5}","{'goalsHomeTeam': 2, 'goalsAwayTeam': 0}",FINISHED,2016-08-28 14:45:00,6,14,0.0,2.0,,1
36,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153557'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/684'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/676'}}",FC Utrecht,2016-09-10T16:30:00Z,PEC Zwolle,5,"{'homeWin': 2.6, 'draw': 3.2, 'awayWin': 2.7}","{'goalsHomeTeam': 1, 'goalsAwayTeam': 1}",FINISHED,2016-09-10 16:30:00,5,16,1.0,1.0,,3
37,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153563'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/682'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/672'}}",Willem II Tilburg,2016-09-10T16:30:00Z,AZ Alkmaar,5,"{'homeWin': 1.44, 'draw': 4.33, 'awayWin': 7.0}","{'goalsHomeTeam': 2, 'goalsAwayTeam': 0}",FINISHED,2016-09-10 16:30:00,5,16,0.0,2.0,,1
38,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153562'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/667'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/674'}}",PSV Eindhoven,2016-09-10T17:45:00Z,NEC Nijmegen,5,"{'homeWin': 9.5, 'draw': 4.75, 'awayWin': 1.33}","{'goalsHomeTeam': 0, 'goalsAwayTeam': 4}",FINISHED,2016-09-10 17:45:00,5,17,4.0,0.0,,2
39,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153564'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/673'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/666'}}",FC Twente Enschede,2016-09-10T18:45:00Z,SC Heerenveen,5,"{'homeWin': 1.75, 'draw': 3.6, 'awayWin': 4.4}","{'goalsHomeTeam': 3, 'goalsAwayTeam': 1}",FINISHED,2016-09-10 18:45:00,5,18,1.0,3.0,,1
40,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153561'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/670'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/671'}}",Heracles Almelo,2016-09-10T18:45:00Z,Excelsior,5,"{'homeWin': 3.2, 'draw': 3.2, 'awayWin': 2.25}","{'goalsHomeTeam': 3, 'goalsAwayTeam': 1, 'halfTime': {'goalsHomeTeam': 3, 'goalsAwayTeam': 0}}",FINISHED,2016-09-10 18:45:00,5,18,1,3,"{'goalsHomeTeam': 3, 'goalsAwayTeam': 0}",1
41,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153559'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/675'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/680'}}",ADO Den Haag,2016-09-11T10:30:00Z,Feyenoord Rotterdam,5,"{'homeWin': 1.33, 'draw': 4.8, 'awayWin': 9.5}","{'goalsHomeTeam': 3, 'goalsAwayTeam': 1, 'halfTime': {'goalsHomeTeam': 2, 'goalsAwayTeam': 0}}",FINISHED,2016-09-11 10:30:00,6,10,1,3,"{'goalsHomeTeam': 2, 'goalsAwayTeam': 0}",1
42,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153558'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/718'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/665'}}",Roda JC Kerkrade,2016-09-11T12:30:00Z,Go Ahead Eagles Deventer,5,"{'homeWin': 2.7, 'draw': 3.25, 'awayWin': 2.5}","{'goalsHomeTeam': 2, 'goalsAwayTeam': 0, 'halfTime': {'goalsHomeTeam': 1, 'goalsAwayTeam': 0}}",FINISHED,2016-09-11 12:30:00,6,12,0,2,"{'goalsHomeTeam': 1, 'goalsAwayTeam': 0}",1
43,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153626'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/677'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/1085'}}",Sparta Rotterdam,2016-09-11T12:30:00Z,FC Groningen,5,"{'homeWin': 2.2, 'draw': 3.4, 'awayWin': 3.2}","{'goalsHomeTeam': 1, 'goalsAwayTeam': 1, 'halfTime': {'goalsHomeTeam': 1, 'goalsAwayTeam': 1}}",FINISHED,2016-09-11 12:30:00,6,12,1,1,"{'goalsHomeTeam': 1, 'goalsAwayTeam': 1}",3
44,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153560'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/678'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/679'}}",Vitesse Arnhem,2016-09-11T14:45:00Z,Ajax Amsterdam,5,"{'homeWin': 1.5, 'draw': 4.0, 'awayWin': 6.5}","{'goalsHomeTeam': 1, 'goalsAwayTeam': 0, 'halfTime': {'goalsHomeTeam': 0, 'goalsAwayTeam': 0}}",FINISHED,2016-09-11 14:45:00,6,14,0,1,"{'goalsHomeTeam': 0, 'goalsAwayTeam': 0}",1
45,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153556'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/676'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/677'}}",FC Groningen,2016-09-16T18:00:00Z,FC Utrecht,6,,"{'goalsHomeTeam': 1, 'goalsAwayTeam': 5, 'halfTime': {'goalsHomeTeam': 0, 'goalsAwayTeam': 2}}",FINISHED,2016-09-16 18:00:00,4,18,5,1,"{'goalsHomeTeam': 0, 'goalsAwayTeam': 2}",2
